Product_ID,Price,Category,Date
P0134,6444,Stationery,27-07-2025
P0135,17376,Stationery,04-07-2025
P0136,3527,Beauty,22-07-2025
P0137,8267,Fashion,28-07-2025
P0138,9955,Beauty,09-07-2025
P0139,8203,Stationery,25-07-2025
P0140,8931,Home Kitchen,31-07-2025
P0141,19733,Accessories,27-07-2025
P0142,18598,Stationery,06-07-2025
P0143,4141,Toys,22-07-2025
P0144,15886,Fashion,20-07-2025
P0145,6660,Fashion,29-07-2025
P0146,7367,Toys,08-07-2025
P0147,11603,Accessories,18-07-2025
P0148,18600,Electronics,02-07-2025
P0149,8322,Sports,26-07-2025
P0150,10754,Laptop,07-07-2025
P0151,14346,Laptop,06-07-2025
P0152,8343,Stationery,28-07-2025
P0153,6673,Home Kitchen,23-07-2025
P0154,16827,Toys,06-07-2025
P0155,15400,Books,09-07-2025
P0156,3568,Accessories,05-07-2025
P0157,6384,Home Kitchen,17-07-2025
P0158,17930,Home Kitchen,11-07-2025
P0159,16751,Sports,31-07-2025
P0160,7817,Electronics,09-07-2025
P0161,9874,Home Kitchen,29-07-2025
P0162,3557,Laptop,18-07-2025
P0163,11305,Stationery,04-07-2025
P0164,7811,Home Kitchen,28-07-2025
P0165,10194,Sports,07-07-2025
P0166,2469,Books,05-07-2025
P0167,14864,Home Kitchen,30-07-2025
P0168,6394,Accessories,17-07-2025
P0169,12962,Laptop,16-07-2025
P0170,255,Laptop,05-07-2025
P0171,7259,Books,01-07-2025
P0172,13139,Fashion,21-07-2025
P0173,824,Home Kitchen,24-07-2025
P0174,14432,Laptop,22-07-2025
P0175,9097,Electronics,02-07-2025
P0176,3400,Fashion,29-07-2025
P0177,16195,Accessories,04-07-2025
P0178,14233,Stationery,28-07-2025
P0179,12410,Stationery,14-07-2025
P0180,11779,Electronics,14-07-2025
P0181,10681,Electronics,28-07-2025
P0182,19277,Beauty,17-07-2025
P0183,9309,Toys,06-07-2025
P0184,8895,Toys,12-07-2025
P0185,11151,Sports,19-07-2025
P0186,4899,Home Kitchen,20-07-2025
P0187,13093,Books,01-07-2025
P0188,13501,Electronics,03-07-2025
P0189,9681,Stationery,01-07-2025
P0190,1019,Electronics,11-07-2025
P0191,8343,Books,19-07-2025
P0192,6223,Electronics,31-07-2025
P0193,2120,Fashion,24-07-2025
P0194,4035,Laptop,24-07-2025
P0195,4898,Toys,18-07-2025
P0196,16747,Toys,02-07-2025
P0197,16592,Books,09-07-2025
P0198,10706,Electronics,14-07-2025
P0199,7738,Accessories,22-07-2025
P0200,17543,Sports,28-07-2025
P0201,4260,Beauty,04-07-2025
P0202,1193,Laptop,04-07-2025
P0203,9324,Stationery,21-07-2025
P0204,1161,Sports,03-07-2025
P0205,18094,Toys,13-07-2025
P0206,2877,Accessories,08-07-2025
P0207,15448,Stationery,04-07-2025
P0208,6041,Fashion,03-07-2025
P0209,18309,Stationery,20-07-2025
P0210,1836,Electronics,14-07-2025
P0211,3356,Laptop,13-07-2025
P0212,3613,Beauty,02-07-2025
P0213,652,Toys,20-07-2025
P0214,5584,Home Kitchen,02-07-2025
P0215,15057,Beauty,03-07-2025
P0216,4647,Toys,14-07-2025
P0217,2716,Sports,13-07-2025
P0218,13725,Home Kitchen,16-07-2025
P0219,12582,Toys,02-07-2025
P0220,9260,Home Kitchen,29-07-2025
P0221,5106,Books,16-07-2025
P0222,1481,Toys,15-07-2025
P0223,383,Accessories,30-07-2025
P0224,13152,Beauty,04-07-2025
P0225,7584,Beauty,05-07-2025
P0226,4185,Accessories,13-07-2025
P0227,3923,Fashion,28-07-2025
P0228,12978,Beauty,20-07-2025
P0229,7056,Laptop,10-07-2025
P0230,2572,Home Kitchen,28-07-2025
P0231,4279,Beauty,09-07-2025
P0232,12819,Laptop,14-07-2025
P0233,16430,Accessories,21-07-2025
P0234,3483,Toys,01-07-2025
P0235,327,Toys,06-07-2025
P0236,16705,Electronics,22-07-2025
P0237,17379,Fashion,25-07-2025
P0238,14826,Laptop,19-07-2025
P0239,8733,Fashion,10-07-2025
P0240,5451,Books,08-07-2025
P0241,7046,Stationery,22-07-2025
P0242,7416,Accessories,26-07-2025
P0243,2710,Electronics,07-07-2025
P0244,7915,Stationery,16-07-2025
P0245,12134,Fashion,13-07-2025
P0246,14687,Beauty,24-07-2025
P0247,4945,Sports,09-07-2025
P0248,14168,Accessories,13-07-2025
P0249,5357,Books,08-07-2025
P0250,12384,Laptop,13-07-2025
P0251,2357,Accessories,07-07-2025
P0252,16032,Fashion,26-07-2025
P0253,10894,Books,28-07-2025
P0254,12164,Sports,03-07-2025
P0255,153,Electronics,06-07-2025
P0256,3460,Books,28-07-2025
P0257,14730,Stationery,22-07-2025
P0258,7783,Sports,01-07-2025
P0259,19710,Accessories,23-07-2025
P0260,3499,Toys,08-07-2025
P0261,2627,Stationery,07-07-2025
P0262,1705,Toys,24-07-2025
P0263,2216,Stationery,02-07-2025
P0264,13778,Fashion,13-07-2025
P0265,1502,Electronics,21-07-2025
P0266,973,Home Kitchen,27-07-2025
P0267,5293,Books,31-07-2025
P0268,11512,Books,30-07-2025
P0269,14123,Toys,08-07-2025
P0270,780,Fashion,16-07-2025
P0271,9300,Electronics,12-07-2025
P0272,12406,Accessories,25-07-2025
P0273,5111,Home Kitchen,23-07-2025
P0274,4577,Beauty,30-07-2025
P0275,11466,Sports,06-07-2025
P0276,2226,Toys,20-07-2025
P0277,17491,Sports,19-07-2025
P0278,19813,Stationery,06-07-2025
P0279,3651,Home Kitchen,11-07-2025
P0280,5338,Stationery,12-07-2025
P0281,1940,Home Kitchen,17-07-2025
P0282,7153,Home Kitchen,06-07-2025
P0283,13639,Electronics,14-07-2025
P0284,9132,Accessories,04-07-2025
P0285,9813,Stationery,17-07-2025
P0286,14219,Beauty,15-07-2025
P0287,4520,Books,10-07-2025
P0288,17021,Home Kitchen,29-07-2025
P0289,18117,Electronics,03-07-2025
P0290,14198,Toys,07-07-2025
P0291,3457,Home Kitchen,28-07-2025
P0292,15524,Electronics,07-07-2025
P0293,13062,Books,09-07-2025
P0294,2019,Stationery,12-07-2025
P0295,11734,Toys,25-07-2025
P0296,18764,Sports,28-07-2025
P0297,17597,Toys,01-07-2025
P0298,12397,Toys,24-07-2025
P0299,10514,Laptop,14-07-2025
P0300,13400,Fashion,03-07-2025
P0301,13699,Toys,25-07-2025
P0302,14151,Sports,24-07-2025
P0303,14976,Sports,24-07-2025
P0304,2546,Electronics,14-07-2025
P0305,9388,Stationery,31-07-2025
P0306,13365,Sports,20-07-2025
P0307,5493,Beauty,17-07-2025
P0308,18699,Toys,25-07-2025
P0309,7352,Toys,03-07-2025
P0310,19829,Stationery,31-07-2025
P0311,17127,Laptop,16-07-2025
P0312,13226,Fashion,14-07-2025
P0313,3295,Home Kitchen,20-07-2025
P0314,17644,Stationery,04-07-2025
P0315,17745,Toys,07-07-2025
P0316,13786,Accessories,20-07-2025
P0317,15483,Home Kitchen,01-07-2025
P0318,9956,Fashion,19-07-2025
P0319,14506,Stationery,29-07-2025
P0320,1237,Home Kitchen,10-07-2025
P0321,9973,Books,28-07-2025
P0322,11658,Beauty,04-07-2025
P0323,3207,Electronics,20-07-2025
P0324,15756,Sports,28-07-2025
P0325,550,Fashion,21-07-2025
P0326,8591,Electronics,26-07-2025
P0327,17367,Beauty,06-07-2025
P0328,8259,Electronics,13-07-2025
P0329,3864,Fashion,05-07-2025
P0330,18154,Stationery,02-07-2025
P0331,19574,Electronics,02-07-2025
P0332,9689,Beauty,03-07-2025
P0333,9284,Accessories,20-07-2025
P0334,15432,Electronics,12-07-2025
P0335,7429,Accessories,26-07-2025
P0336,15715,Toys,25-07-2025
P0337,15629,Electronics,08-07-2025
P0338,8289,Toys,12-07-2025
P0339,17579,Home Kitchen,12-07-2025
P0340,18070,Sports,31-07-2025
P0341,2361,Books,18-07-2025
P0342,1124,Stationery,08-07-2025
P0343,10872,Stationery,29-07-2025
P0344,1924,Books,03-07-2025
P0345,17469,Home Kitchen,21-07-2025
P0346,9464,Accessories,23-07-2025
P0347,5216,Beauty,27-07-2025
P0348,15263,Sports,08-07-2025
P0349,5713,Sports,21-07-2025
P0350,5853,Accessories,16-07-2025
P0351,3198,Stationery,29-07-2025
P0352,374,Toys,12-07-2025
P0353,8687,Stationery,23-07-2025
P0354,16414,Beauty,18-07-2025
P0355,14113,Laptop,12-07-2025
P0356,4356,Home Kitchen,14-07-2025
P0357,538,Fashion,22-07-2025
P0358,18552,Home Kitchen,03-07-2025
P0359,12385,Electronics,04-07-2025
P0360,3009,Toys,15-07-2025
P0361,2805,Sports,05-07-2025
P0362,15847,Laptop,23-07-2025
P0363,15544,Laptop,11-07-2025
P0364,17526,Sports,10-07-2025
P0365,13938,Toys,27-07-2025
P0366,7733,Toys,11-07-2025
P0367,9716,Laptop,16-07-2025
P0368,15123,Stationery,29-07-2025
P0369,5764,Books,04-07-2025
P0370,756,Toys,30-07-2025
P0371,8321,Toys,18-07-2025
P0372,15247,Electronics,14-07-2025
P0373,3179,Laptop,31-07-2025
P0374,17198,Fashion,08-07-2025
P0375,3551,Toys,31-07-2025
P0376,6025,Accessories,04-07-2025
P0377,12557,Electronics,07-07-2025
P0378,18133,Beauty,27-07-2025
P0379,8059,Books,31-07-2025
P0380,11784,Fashion,29-07-2025
P0381,5209,Laptop,17-07-2025
P0382,12619,Accessories,29-07-2025
P0383,11518,Home Kitchen,07-07-2025
P0384,9100,Stationery,05-07-2025
P0385,6057,Fashion,24-07-2025
P0386,16702,Sports,15-07-2025
P0387,8558,Laptop,09-07-2025
P0388,9726,Electronics,25-07-2025
P0389,2463,Toys,10-07-2025
P0390,12073,Laptop,28-07-2025
P0391,8329,Electronics,29-07-2025
P0392,8198,Fashion,12-07-2025
P0393,6482,Sports,17-07-2025
P0394,4761,Fashion,20-07-2025
P0395,19230,Beauty,21-07-2025
P0396,2938,Home Kitchen,06-07-2025
P0397,12097,Home Kitchen,06-07-2025
P0398,17430,Fashion,26-07-2025
P0399,9187,Sports,16-07-2025
P0400,14998,Beauty,26-07-2025
P0401,19829,Beauty,22-07-2025
P0402,7766,Accessories,27-07-2025
P0403,14998,Accessories,19-07-2025
P0404,6652,Sports,31-07-2025
P0405,8028,Books,11-07-2025
P0406,5939,Stationery,16-07-2025
P0407,11262,Accessories,04-07-2025
P0408,8555,Stationery,17-07-2025
P0409,17978,Sports,23-07-2025
P0410,6231,Books,28-07-2025
P0411,19521,Fashion,01-07-2025
P0412,5876,Stationery,04-07-2025
P0413,10314,Electronics,25-07-2025
P0414,1516,Home Kitchen,23-07-2025
P0415,5863,Beauty,18-07-2025
P0416,8133,Accessories,02-07-2025
P0417,19699,Toys,02-07-2025
P0418,17098,Toys,11-07-2025
P0419,810,Accessories,08-07-2025
P0420,12834,Stationery,21-07-2025
P0421,12936,Sports,18-07-2025
P0422,1929,Sports,27-07-2025
P0423,15220,Stationery,16-07-2025
P0424,14878,Fashion,18-07-2025
P0425,4928,Electronics,06-07-2025
P0426,19166,Stationery,10-07-2025
P0427,2321,Fashion,22-07-2025
P0428,15124,Toys,08-07-2025
P0429,15666,Beauty,06-07-2025
P0430,1514,Beauty,16-07-2025
P0431,6024,Toys,26-07-2025
P0432,19372,Laptop,17-07-2025
P0433,8371,Stationery,31-07-2025
P0434,13817,Books,10-07-2025
P0435,3536,Toys,23-07-2025
P0436,14093,Stationery,26-07-2025
P0437,16010,Beauty,01-07-2025
P0438,15671,Home Kitchen,18-07-2025
P0439,8921,Electronics,25-07-2025
P0440,18641,Home Kitchen,16-07-2025
P0441,16002,Stationery,02-07-2025
P0442,11102,Home Kitchen,25-07-2025
P0443,9757,Fashion,20-07-2025
P0444,5592,Fashion,28-07-2025
P0445,6239,Laptop,01-07-2025
P0446,11641,Books,11-07-2025
P0447,16486,Electronics,17-07-2025
P0448,1021,Stationery,28-07-2025
P0449,4379,Electronics,11-07-2025
P0450,4648,Fashion,14-07-2025
P0451,8184,Electronics,07-07-2025
P0452,17831,Laptop,09-07-2025
P0453,10805,Books,25-07-2025
P0454,17368,Beauty,06-07-2025
P0455,2208,Electronics,31-07-2025
P0456,2355,Fashion,25-07-2025
P0457,14589,Beauty,07-07-2025
P0458,7372,Laptop,12-07-2025
P0459,7448,Books,28-07-2025
P0460,912,Toys,19-07-2025
P0461,13180,Sports,29-07-2025
P0462,4925,Electronics,22-07-2025
P0463,11423,Laptop,28-07-2025
P0464,4324,Laptop,11-07-2025
P0465,3026,Beauty,12-07-2025
P0466,3240,Sports,24-07-2025
P0467,16132,Books,02-07-2025
P0468,16116,Home Kitchen,25-07-2025
P0469,16002,Stationery,15-07-2025
P0470,19440,Beauty,01-07-2025
P0471,7184,Books,04-07-2025
P0472,16185,Electronics,06-07-2025
P0473,18369,Home Kitchen,25-07-2025
P0474,11932,Stationery,15-07-2025
P0475,2397,Books,28-07-2025
P0476,8088,Books,31-07-2025
P0477,16471,Toys,18-07-2025
P0478,6879,Accessories,09-07-2025
P0479,13272,Laptop,24-07-2025
P0480,9257,Books,17-07-2025
P0481,1520,Sports,29-07-2025
P0482,17078,Laptop,27-07-2025
P0483,19082,Sports,24-07-2025
P0484,18905,Books,18-07-2025
P0485,13156,Electronics,12-07-2025
P0486,19680,Beauty,22-07-2025
P0487,9937,Sports,24-07-2025
P0488,1122,Laptop,28-07-2025
P0489,3398,Home Kitchen,03-07-2025
P0490,4624,Home Kitchen,24-07-2025
P0491,19472,Accessories,27-07-2025
P0492,9669,Sports,26-07-2025
P0493,15073,Sports,06-07-2025
P0494,5112,Stationery,12-07-2025
P0495,9775,Laptop,18-07-2025
P0496,5381,Beauty,01-07-2025
P0497,11269,Home Kitchen,17-07-2025
P0498,11386,Sports,21-07-2025
P0499,7506,Sports,22-07-2025
P0500,19378,Electronics,20-07-2025
